"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"2279",3.74723941718082e-40,1.01021854299041,0.658,0.679,8.13225898316581e-36,7,"Solyc01g099680"
"2280",9.84401213863503e-60,1.0026895425415,0.434,0.263,2.13634751432657e-55,7,"Solyc03g121090"
"2281",1.2310429322761e-54,0.988296665270696,0.718,0.715,2.67160937162559e-50,7,"Solyc01g006900"
"2282",5.33458264925797e-48,0.941064410035073,0.489,0.367,1.15771112654196e-43,7,"Solyc12g095910"
"2283",2.01176138851538e-83,0.937873063988826,0.809,0.78,4.36592456535607e-79,7,"Solyc04g079970"
"2284",3.69267458761852e-26,0.937538134345499,0.46,0.379,8.0138423900497e-22,7,"Solyc04g040180"
"2285",4.85378126581427e-84,0.933839931341445,0.757,0.722,1.05336761030701e-79,7,"Solyc01g100970"
"2286",1.06751176574616e-60,0.933612728356511,0.678,0.633,2.31671403402231e-56,7,"Solyc04g011430"
"2287",3.06532775982178e-52,0.930659682335944,0.477,0.34,6.65237430436522e-48,7,"Solyc02g094120"
"2288",2.53930028409408e-46,0.916092409202325,0.669,0.594,5.51078947654098e-42,7,"Solyc06g071920"
"2289",8.74234903051076e-81,0.914040700530351,0.793,0.79,1.89726458660145e-76,7,"Solyc10g079820"
"2290",7.68356025070931e-44,0.905457010034151,0.594,0.524,1.66748624560894e-39,7,"Solyc08g008370"
"2291",7.05049894120067e-90,0.903583362986581,0.794,0.595,1.53009928021937e-85,7,"Solyc12g044330"
"2292",3.30032414740485e-42,0.895834854889692,0.456,0.322,7.16236346469801e-38,7,"Solyc06g069400"
"2293",4.48077288598016e-67,0.890496079553455,0.477,0.282,9.72417331715414e-63,7,"Solyc12g005940"
"2294",4.65703745763229e-39,0.888054531326559,0.409,0.277,1.01067026905536e-34,7,"Solyc00g500022"
"2295",1.88806287503475e-49,0.881411697618529,0.404,0.266,4.09747405140041e-45,7,"Solyc05g056000"
"2296",2.91165063120218e-14,0.879109745631099,0.529,0.528,6.31886419983496e-10,7,"Solyc04g071140"
"2297",1.21445408556514e-27,0.875108399414566,0.559,0.518,2.63560825649347e-23,7,"Solyc12g009470"
"2298",1.70786527295348e-25,0.872264343603884,0.681,0.73,3.70640921536365e-21,7,"Solyc06g060230"
"2299",9.92613405578273e-33,0.86102276186385,0.463,0.368,2.15416961278597e-28,7,"Solyc04g007970"
"2300",3.73094799355294e-36,0.859172148754327,0.46,0.361,8.09690333560859e-32,7,"Solyc04g071650"
"2301",2.42772305172101e-120,0.856024269328617,0.854,0.855,5.26864456684493e-116,7,"Solyc06g070980"
"2302",5.25656982110236e-52,0.853667613592358,0.478,0.319,1.14078078257563e-47,7,"Solyc07g062500"
"2303",1.8884633823474e-22,0.852802925349562,0.595,0.608,4.09834323237033e-18,7,"Solyc06g076020"
"2304",4.18537705742113e-34,0.851286018269933,0.493,0.391,9.08310529001533e-30,7,"Solyc01g080280"
"2305",1.05910347820513e-26,0.846811222018251,0.563,0.553,2.29846636840076e-22,7,"Solyc01g086960"
"2306",7.83689240110407e-52,0.846588653152241,0.692,0.718,1.70076238888761e-47,7,"Solyc01g094950"
"2307",3.58570506836369e-23,0.836947526642932,0.513,0.476,7.78169713936287e-19,7,"Solyc11g006970"
"2308",5.90172106419528e-27,0.835068432132932,0.524,0.483,1.28079150535166e-22,7,"Solyc09g090430"
"2309",2.3241173618521e-41,0.825460709142085,0.456,0.342,5.04379949869142e-37,7,"Solyc02g092460"
"2310",2.17799814955518e-41,0.818432167684369,0.427,0.287,4.72669158416466e-37,7,"Solyc10g078530"
"2311",2.30210878926731e-24,0.812558311466404,0.665,0.728,4.99603649446791e-20,7,"Solyc11g005670"
"2312",3.88398294684417e-13,0.806481189413909,0.496,0.528,8.42901979124121e-09,7,"Solyc10g079130"
"2313",1.86178825610636e-28,0.798579842873086,0.637,0.64,4.04045287340201e-24,7,"Solyc01g087620"
"2314",3.96360134076891e-35,0.796465666391073,0.595,0.542,8.6018076297367e-31,7,"Solyc08g078510"
"2315",2.46734990453533e-31,0.79365557898427,0.645,0.645,5.35464276282256e-27,7,"Solyc02g082760"
"2316",4.5354153186539e-33,0.793185291290353,0.685,0.68,9.84275832454269e-29,7,"Solyc01g107820"
"2317",4.23967968730566e-30,0.776926756773034,0.422,0.312,9.20095285739075e-26,7,"Solyc05g008105"
"2318",2.25876148303955e-12,0.775369165564893,0.426,0.387,4.90196417049244e-08,7,"Solyc09g011600"
"2319",1.70231176230149e-37,0.769181265468116,0.402,0.285,3.69435698654669e-33,7,"Solyc09g082990"
"2320",2.87266096419304e-73,0.765952620169672,0.695,0.474,6.23424882449174e-69,7,"Solyc08g008045"
"2321",1.18976988082194e-82,0.762936796859589,0.539,0.32,2.58203859535977e-78,7,"Solyc08g076880"
"2322",2.70616778846811e-48,0.762699138042787,0.714,0.709,5.87292533453349e-44,7,"Solyc08g082610"
"2323",3.07606512695664e-44,0.760940712756313,0.745,0.807,6.67567653852131e-40,7,"Solyc09g009390"
"2324",9.84956226120302e-16,0.75518306406801,0.51,0.48,2.13755200192628e-11,7,"Solyc01g103450"
"2325",9.77743719425094e-11,0.741379303383598,0.445,0.435,2.12189941989634e-06,7,"Solyc12g042060"
"2326",3.74973195189636e-90,0.716718918489164,0.855,0.872,8.13766828200548e-86,7,"Solyc07g064150"
"2327",1.61293796170608e-22,0.713088314362986,0.409,0.337,3.50039796449454e-18,7,"Solyc08g022210"
"2328",6.46003351830841e-21,0.711770442524502,0.556,0.574,1.40195647414329e-16,7,"Solyc03g026220"
"2329",1.55182090714483e-34,0.710704968268527,0.692,0.677,3.36776173268571e-30,7,"Solyc05g055160"
"2330",4.42286833396029e-13,0.707280750880739,0.62,0.663,9.59850885836063e-09,7,"Solyc07g056470"
"2331",1.45121496272512e-45,0.690425285377291,0.738,0.746,3.14942671210606e-41,7,"Solyc07g051850"
"2332",1.13510023319477e-32,0.682017567096372,0.611,0.587,2.46339452607929e-28,7,"Solyc10g085430"
"2333",1.07783445540558e-10,0.67216179587052,0.61,0.648,2.33911633512119e-06,7,"Solyc06g150137"
"2334",9.6770122858877e-21,0.663765059577356,0.6,0.602,2.10010520628335e-16,7,"Solyc10g006480"
"2335",2.1537166653753e-08,0.66333455547226,0.555,0.571,0.000467399590719748,7,"Solyc03g083440"
"2336",5.4667864887759e-87,0.660773937391519,0.939,0.919,1.18640200379415e-82,7,"Solyc08g080940"
"2337",1.91379764135628e-28,0.657816884381113,0.641,0.643,4.15332364127139e-24,7,"Solyc12g035130"
"2338",1.7862377300771e-09,0.65472095052796,0.426,0.416,3.87649312181332e-05,7,"Solyc05g056540"
"2339",1.66791548741968e-06,0.650026769515874,0.397,0.406,0.0361971019079819,7,"Solyc05g014760"
"2340",6.19388218081787e-22,0.6412970369778,0.547,0.504,1.34419631088109e-17,7,"Solyc08g077780"
"2341",1.11798810802972e-16,0.64038351747333,0.46,0.435,2.4262577920461e-12,7,"Solyc03g114950"
"2342",2.72633976196584e-15,0.635709791101083,0.525,0.509,5.91670255141827e-11,7,"Solyc03g117770"
"2343",1.18953158009488e-15,0.627767423769884,0.51,0.495,2.5815214351219e-11,7,"Solyc10g081720"
"2344",3.53578812938585e-06,0.626240875880776,0.464,0.489,0.0767336739839317,7,"Solyc06g049020"
"2345",7.37415175056731e-10,0.620169980825365,0.541,0.559,1.60033841290812e-05,7,"Solyc01g086970"
"2346",1.04044294547827e-91,0.614271380402853,0.927,0.938,2.25796928027694e-87,7,"Solyc06g007510"
"2347",0.00293501476365494,0.613826016413848,0.557,0.596,1,7,"Solyc04g150104"
"2348",1.6972312627827e-91,0.601464886957538,0.861,0.698,3.68333128649102e-87,7,"Solyc12g056220"
"2349",5.26258139227651e-23,0.591751283137634,0.49,0.426,1.14208541375185e-18,7,"Solyc02g081400"
"2350",5.49754061623417e-12,0.587936637351494,0.45,0.409,1.19307626453514e-07,7,"Solyc00g500034"
"2351",0.00168190433458019,0.584356610864674,0.39,0.421,1,7,"Solyc10g079890"
"2352",5.34557413830751e-52,0.577685986618198,0.758,0.675,1.1600964994955e-47,7,"Solyc07g052510"
"2353",0.000488600276873075,0.577089971153609,0.494,0.542,1,7,"Solyc07g064040"
"2354",2.68026178831899e-10,0.576602926979419,0.42,0.398,5.81670413300988e-06,7,"Solyc11g072550"
"2355",0.00280594616115947,0.576199446238802,0.502,0.577,1,7,"Solyc07g019460"
"2356",6.44486586942231e-48,0.573159382851915,0.872,0.831,1.39866479098203e-43,7,"Solyc05g016060"
"2357",2.04985238470893e-05,0.555633048144992,0.502,0.544,0.444858964529531,7,"Solyc12g099000"
"2358",1.63673918826415e-12,0.555346133337243,0.658,0.691,3.55205138637086e-08,7,"Solyc08g081945"
"2359",1.64291945755658e-32,0.552936278117925,0.719,0.757,3.56546380678928e-28,7,"Solyc09g098540"
"2360",2.04597567596933e-18,0.552123021125955,0.559,0.522,4.44017641198863e-14,7,"Solyc03g113620"
"2361",0.000404410012531041,0.547575920840676,0.405,0.44,1,7,"Solyc04g081730"
"2362",1.58862736777287e-11,0.547523551295993,0.528,0.54,3.44763911354068e-07,7,"Solyc10g006270"
"2363",3.26636044969134e-41,0.544500232253005,0.781,0.806,7.08865544792014e-37,7,"Solyc07g064130"
"2364",8.19731892656021e-22,0.543262740347752,0.67,0.622,1.7789821534421e-17,7,"Solyc01g006400"
"2365",7.9890396888653e-13,0.543249391502139,0.68,0.703,1.73378139327755e-08,7,"Solyc04g054980"
"2366",1.29561167051801e-05,0.542752336070938,0.408,0.411,0.281173644735818,7,"Solyc02g065765"
"2367",1.43811217210153e-31,0.541204985589419,0.682,0.686,3.12099103589474e-27,7,"Solyc08g076540"
"2368",0.00456969444821648,0.539115453664584,0.399,0.429,1,7,"Solyc01g105970"
"2369",2.64489552846401e-25,0.534829875651164,0.744,0.776,5.73995227587259e-21,7,"Solyc04g078070"
"2370",8.4915243767444e-19,0.534239506947261,0.611,0.579,1.84283062024107e-14,7,"Solyc06g083390"
"2371",3.16544659316855e-09,0.532974899522546,0.447,0.437,6.86965219649439e-05,7,"Solyc12g099310"
"2372",1.65461873231681e-06,0.532272155324445,0.542,0.593,0.0359085357287393,7,"Solyc02g067180"
"2373",2.92670180342583e-29,0.527969067260515,0.415,0.286,6.35152825379475e-25,7,"Solyc08g078930"
"2374",0.000538411544770797,0.527704812324339,0.404,0.418,1,7,"Solyc06g071000"
"2375",0.00013919414053771,0.51942283396787,0.422,0.431,1,7,"Solyc02g093110"
"2376",4.12192248569464e-05,0.519335146095182,0.523,0.572,0.89453961784545,7,"Solyc04g081440"
"2377",0.000414959040161414,0.519248957476511,0.473,0.512,1,7,"Solyc10g078300"
"2378",0.000134146042809942,0.517395031316354,0.517,0.562,1,7,"Solyc07g066650"
"2379",0.000241967246770726,0.516383430695608,0.447,0.471,1,7,"Solyc07g049360"
"2380",7.92820568300005e-06,0.515650514803762,0.401,0.398,0.172057919732467,7,"Solyc10g011810"
"2381",3.27684367411821e-15,0.514477289620984,0.518,0.486,7.11140614157135e-11,7,"Solyc11g006090"
"2382",7.4309845365526e-07,0.512507096722599,0.539,0.544,0.0161267226412264,7,"Solyc00g500228"
"2383",0.000603698465958505,0.507523893157747,0.446,0.466,1,7,"Solyc08g079700"
"2384",5.94540734854649e-09,0.504012799015062,0.428,0.415,0.000129027230278156,7,"Solyc12g100060"
"2385",0,2.68987987775267,0.905,0.203,0,8,"Solyc11g065190"
"2386",0,2.35937518459754,0.685,0.059,0,8,"Solyc02g088830"
"2387",0,2.25185975570648,0.752,0.068,0,8,"Solyc02g083890"
"2388",0,2.24143792346378,0.794,0.163,0,8,"Solyc02g087880"
"2389",0,2.16752324599499,0.679,0.075,0,8,"Solyc02g062170"
"2390",0,2.14746803403889,0.791,0.067,0,8,"Solyc01g080750"
"2391",0,2.02837389675,0.647,0.043,0,8,"Solyc06g053760"
"2392",0,1.97955501294151,0.629,0.073,0,8,"Solyc08g082070"
"2393",0,1.68468034929017,0.648,0.055,0,8,"Solyc05g014370"
"2394",0,1.66288908268637,0.723,0.045,0,8,"Solyc07g066540"
"2395",1.14761775853877e-287,1.64947474765822,0.74,0.265,2.49056005958084e-283,8,"Solyc11g066130"
"2396",0,1.61757016704088,0.584,0.036,0,8,"Solyc05g055680"
"2397",0,1.5693317132008,0.529,0.049,0,8,"Solyc06g072830"
"2398",0,1.53602386295595,0.678,0.065,0,8,"Solyc07g065210"
"2399",0,1.53275101786424,0.701,0.09,0,8,"Solyc09g074470"
"2400",0,1.48702542433075,0.495,0.042,0,8,"Solyc03g096870"
"2401",0,1.47402079077809,0.622,0.029,0,8,"Solyc03g032190"
"2402",0,1.45538191170163,0.61,0.036,0,8,"Solyc08g066050"
"2403",1.8649721013062e-230,1.45025774150114,0.971,0.729,4.04736245425471e-226,8,"Solyc07g043420"
"2404",0,1.43262979152078,0.99,0.799,0,8,"Solyc06g064630"
"2405",0,1.42889864755321,0.557,0.024,0,8,"Solyc02g083640"
"2406",0,1.38775004788949,0.983,0.815,0,8,"Solyc06g007220"
"2407",7.61485430291675e-276,1.37555350467203,0.95,0.609,1.65257568081899e-271,8,"Solyc05g056390"
"2408",0,1.36640470510565,0.976,0.737,0,8,"Solyc06g083820"
"2409",0,1.34735621109899,0.628,0.05,0,8,"Solyc09g072800"
"2410",4.40396701997715e-274,1.33692118648217,0.951,0.626,9.5574892267544e-270,8,"Solyc01g011000"
"2411",0,1.33676615785362,0.565,0.027,0,8,"Solyc04g082430"
"2412",0,1.3124232813598,0.998,0.904,0,8,"Solyc07g009330"
"2413",1.50817181527009e-245,1.30754354979324,0.959,0.672,3.27303447349914e-241,8,"Solyc08g006900"
"2414",0,1.30091076168366,0.983,0.763,0,8,"Solyc07g066380"
"2415",0,1.29697730562378,0.987,0.798,0,8,"Solyc01g096580"
"2416",0,1.2787107551743,0.736,0.172,0,8,"Solyc12g095870"
"2417",0,1.2736720916125,0.989,0.815,0,8,"Solyc06g066660"
"2418",1.52767425987744e-232,1.25569065507108,0.962,0.723,3.31535867878603e-228,8,"Solyc11g020877"
"2419",0,1.25154625377777,0.982,0.765,0,8,"Solyc03g120780"
"2420",0,1.24160583946789,0.995,0.834,0,8,"Solyc06g007210"
"2421",0,1.22238867688819,0.988,0.844,0,8,"Solyc06g074430"
"2422",0,1.22001287708129,0.984,0.783,0,8,"Solyc06g073370"
"2423",0,1.21726290677107,0.566,0.027,0,8,"Solyc07g043070"
"2424",0,1.21254309859374,0.99,0.842,0,8,"Solyc01g099670"
"2425",1.96381116536373e-302,1.20770273469534,0.983,0.794,4.26186299107236e-298,8,"Solyc06g073800"
"2426",1.07591303429287e-272,1.20319404699874,0.956,0.608,2.33494646702239e-268,8,"Solyc03g078290"
"2427",1.46162519487523e-287,1.19401492076062,0.98,0.805,3.17201899791822e-283,8,"Solyc01g009100"
"2428",0,1.19248462410754,0.993,0.881,0,8,"Solyc10g086020"
"2429",0,1.19007077065185,0.561,0.065,0,8,"Solyc01g087500"
"2430",0,1.18892504815577,0.995,0.917,0,8,"Solyc02g069850"
"2431",1.00498060110181e-193,1.17821407305859,0.801,0.425,2.18100890051115e-189,8,"Solyc10g085020"
"2432",2.5992608865138e-289,1.17674022161739,0.969,0.658,5.64091597591224e-285,8,"Solyc06g084230"
"2433",0,1.17096211470242,0.992,0.863,0,8,"Solyc04g074300"
"2434",2.63194694689934e-298,1.16853513816819,0.98,0.761,5.71185126416094e-294,8,"Solyc09g065330"
"2435",1.28536812919284e-269,1.14599238480721,0.985,0.84,2.78950591397429e-265,8,"Solyc04g008810"
"2436",5.51641144062195e-292,1.14534892681186,0.984,0.798,1.19717161084378e-287,8,"Solyc05g053440"
"2437",4.8366163298838e-301,1.14385459303417,0.994,0.869,1.04964247591138e-296,8,"Solyc01g104370"
"2438",0,1.14109046339161,0.506,0.021,0,8,"Solyc03g121080"
"2439",1.22489111829178e-287,1.14052168068405,0.85,0.358,2.65825870491683e-283,8,"Solyc07g043460"
"2440",5.59862131947057e-222,1.13504737978079,0.869,0.471,1.2150127987515e-217,8,"Solyc11g071640"
"2441",0,1.13124783967844,0.494,0.015,0,8,"Solyc09g075550"
"2442",0,1.12912559916415,0.997,0.883,0,8,"Solyc01g068045"
"2443",2.08614004406774e-255,1.12881740661503,0.958,0.7,4.52734112363582e-251,8,"Solyc12g010930"
"2444",4.75082319207247e-246,1.12702047450225,0.959,0.633,1.03102364914357e-241,8,"Solyc03g080160"
"2445",2.70623342190763e-225,1.1246813265985,0.937,0.615,5.87306777222394e-221,8,"Solyc01g009447"
"2446",1.47013657320556e-291,1.12282750707876,0.983,0.804,3.1904903911707e-287,8,"Solyc09g066430"
"2447",0,1.12269745100273,0.994,0.947,0,8,"Solyc10g078960"
"2448",6.90555308501494e-262,1.11706754143024,0.968,0.683,1.49864313050994e-257,8,"Solyc11g012110"
"2449",0,1.11603268461782,0.678,0.182,0,8,"Solyc07g053430"
"2450",4.25085918835071e-254,1.11474972991697,0.935,0.573,9.22521461055871e-250,8,"Solyc11g072260"
"2451",2.58957861316058e-239,1.11420063669539,0.961,0.694,5.6199035062811e-235,8,"Solyc10g080590"
"2452",1.39202074514987e-261,1.11000236171945,0.957,0.65,3.02096342112425e-257,8,"Solyc03g112360"
"2453",8.76062677276422e-254,1.10689410153028,0.951,0.636,1.90123122222529e-249,8,"Solyc06g071870"
"2454",0,1.10574375184645,0.994,0.872,0,8,"Solyc03g112850"
"2455",0,1.10362621628407,0.99,0.854,0,8,"Solyc06g073310"
"2456",4.53150592658633e-263,1.10355098573174,0.935,0.542,9.83427416187765e-259,8,"Solyc02g092430"
"2457",0,1.09991001894944,0.609,0.073,0,8,"Solyc03g025160"
"2458",5.84574611429662e-307,1.09970232908244,0.991,0.826,1.26864382172465e-302,8,"Solyc01g097870"
"2459",1.62801440185977e-261,1.09889884295725,0.861,0.415,3.53311685491607e-257,8,"Solyc05g052810"
"2460",1.01727669672807e-274,1.09490378662599,0.979,0.743,2.20769388723926e-270,8,"Solyc02g070340"
"2461",4.73012176696794e-255,1.09456702968179,0.969,0.713,1.02653102586738e-250,8,"Solyc08g016180"
"2462",0,1.08851964461606,0.48,0.019,0,8,"Solyc02g082820"
"2463",6.6285019916228e-274,1.08423209026699,0.975,0.722,1.43851750222198e-269,8,"Solyc01g096590"
"2464",2.34774768812434e-288,1.08266136666815,0.989,0.854,5.09508203276744e-284,8,"Solyc12g039120"
"2465",1.12430408862262e-296,1.08144842753742,0.994,0.813,2.43996473312882e-292,8,"Solyc06g072120"
"2466",1.58577455011812e-285,1.07808555693357,0.979,0.791,3.44144792866635e-281,8,"Solyc06g073790"
"2467",3.07635400523014e-238,1.07467540070086,0.954,0.648,6.67630346215045e-234,8,"Solyc07g063890"
"2468",6.68578138708768e-289,1.07444246020874,0.983,0.813,1.45094827662577e-284,8,"Solyc06g072490"
"2469",8.16942505719056e-290,1.07078694482535,0.996,0.93,1.7729286259115e-285,8,"Solyc01g089970"
"2470",0,1.0631931838502,0.609,0.07,0,8,"Solyc02g069680"
"2471",4.324641817462e-239,1.06185916929127,0.953,0.626,9.38533767225604e-235,8,"Solyc02g021400"
"2472",2.88739433097649e-299,1.05316810632989,0.994,0.834,6.26622317708519e-295,8,"Solyc03g111230"
"2473",4.31249515796414e-273,1.05195623967521,0.986,0.777,9.35897699181377e-269,8,"Solyc05g007560"
"2474",1.97053286825404e-248,1.05040314022228,0.954,0.616,4.27645043068492e-244,8,"Solyc06g071880"
"2475",3.55524729707811e-296,1.04869244270251,0.984,0.819,7.71559768411891e-292,8,"Solyc03g096360"
"2476",0,1.0482408893033,0.52,0.027,0,8,"Solyc06g048850"
"2477",7.20701759486834e-274,1.04799132213341,0.975,0.774,1.56406695843833e-269,8,"Solyc08g077720"
"2478",3.36888946826569e-273,1.04739890729629,0.989,0.835,7.31116392403021e-269,8,"Solyc03g121330"
"2479",0,1.04545816028401,1,0.974,0,8,"Solyc01g111170"
"2480",1.48083453423562e-277,1.04331717019741,0.985,0.829,3.21370710619813e-273,8,"Solyc04g008460"
"2481",1.06915555768034e-284,1.04048353000192,0.986,0.816,2.32028139127788e-280,8,"Solyc10g007980"
"2482",1.24308857999982e-302,1.03906136877213,0.993,0.881,2.69775083631562e-298,8,"Solyc01g066840"
"2483",0,1.03622960312436,0.551,0.025,0,8,"Solyc03g007130"
"2484",6.68319423846823e-258,1.03601144018223,0.971,0.725,1.45038681363238e-253,8,"Solyc10g006580"
"2485",8.61058758603037e-203,1.02903946522694,0.922,0.571,1.86866971792031e-198,8,"Solyc08g008590"
"2486",1.25478923929775e-270,1.0277229635933,0.989,0.833,2.72314360712398e-266,8,"Solyc01g099830"
"2487",1.23022257681466e-268,1.02743289883523,0.991,0.882,2.66982903620318e-264,8,"Solyc05g054580"
"2488",6.82407092266117e-258,1.02721660642986,0.988,0.806,1.48095987163593e-253,8,"Solyc01g104590"
"2489",2.52174950960353e-242,1.023624991576,0.97,0.794,5.47270078574158e-238,8,"Solyc12g099025"
"2490",7.14892470526072e-279,1.0210323764084,0.993,0.81,1.55145963953568e-274,8,"Solyc04g010240"
"2491",1.51063234292987e-277,1.01990692893565,0.979,0.787,3.27837431062641e-273,8,"Solyc07g065170"
"2492",5.15329502972126e-261,1.01694442535665,0.985,0.864,1.11836808735011e-256,8,"Solyc08g076340"
"2493",4.58636607656142e-285,1.01677965561589,0.993,0.87,9.95333165935359e-281,8,"Solyc04g150158"
"2494",2.77224021483116e-229,1.01660676062533,0.965,0.668,6.01631571422658e-225,8,"Solyc03g119040"
"2495",2.62028197457837e-301,1.01587888807795,0.995,0.919,5.68653594122997e-297,8,"Solyc08g075700"
"2496",6.44609271617092e-246,1.0103397580243,0.97,0.768,1.39893104126341e-241,8,"Solyc02g086240"
"2497",6.58545302371736e-281,1.00752766826985,0.989,0.844,1.42917501520714e-276,8,"Solyc07g005050"
"2498",7.49292348353093e-213,1.00691908273342,0.963,0.709,1.62611425439588e-208,8,"Solyc01g111300"
"2499",1.33881488751149e-236,1.0059028287789,0.961,0.678,2.90549606887744e-232,8,"Solyc07g008370"
"2500",1.42206201382016e-278,1.00436419944851,0.98,0.807,3.08615898239252e-274,8,"Solyc08g007140"
"2501",0,1.00079350158479,0.464,0.014,0,8,"Solyc03g120950"
"2502",3.05923021361158e-236,0.999402614041388,0.949,0.634,6.63914140957986e-232,8,"Solyc12g042650"
"2503",1.26277110977445e-243,0.997991117828694,0.971,0.738,2.7404658624325e-239,8,"Solyc06g064470"
"2504",3.45747610075913e-232,0.997958992504612,0.961,0.699,7.50341463386745e-228,8,"Solyc10g084310"
"2505",0,0.997813668414034,0.497,0.018,0,8,"Solyc10g080950"
"2506",8.39829799983343e-224,0.994289282265054,0.889,0.471,1.82259863192385e-219,8,"Solyc08g083380"
"2507",1.27116009821959e-252,0.992233194456236,0.986,0.784,2.75867164515615e-248,8,"Solyc06g069090"
"2508",2.16251826694706e-238,0.990224194891186,0.911,0.509,4.69309714292851e-234,8,"Solyc05g055230"
"2509",1.64323902307927e-244,0.987458807625232,0.979,0.714,3.56615732788664e-240,8,"Solyc10g006070"
"2510",2.74145059646655e-298,0.986503520000679,0.996,0.923,5.94949608445171e-294,8,"Solyc01g099900"
"2511",3.0609699681043e-300,0.983691694092218,0.995,0.895,6.64291702477995e-296,8,"Solyc11g067100"
"2512",3.64121199462212e-234,0.981031885627971,0.959,0.675,7.90215827072892e-230,8,"Solyc06g060400"
"2513",0,0.980187194287784,0.547,0.038,0,8,"Solyc04g082900"
"2514",1.02934868400873e-251,0.980076681256047,0.983,0.806,2.23389251403575e-247,8,"Solyc12g096300"
"2515",8.72975848580633e-249,0.978194287295136,0.881,0.447,1.89453218658969e-244,8,"Solyc07g055230"
"2516",4.27093937822722e-248,0.977908491836592,0.978,0.752,9.26879263862871e-244,8,"Solyc01g097760"
"2517",2.33296905605977e-247,0.972052658815048,0.99,0.783,5.06300944546092e-243,8,"Solyc09g075430"
"2518",3.22530368680737e-229,0.97030823025731,0.962,0.664,6.99955406110935e-225,8,"Solyc08g075090"
"2519",4.72934082309005e-226,0.969166702765194,0.946,0.64,1.026361545427e-221,8,"Solyc12g008700"
"2520",1.37972156640309e-265,0.969117879637165,0.982,0.867,2.99427174340798e-261,8,"Solyc06g007670"
"2521",4.58754099863184e-217,0.96553350125795,0.99,0.827,9.95588147523083e-213,8,"Solyc01g109660"
"2522",1.00739446205044e-249,0.964130016025273,0.971,0.692,2.18624746154186e-245,8,"Solyc12g099330"
"2523",7.71417753379365e-169,0.96387510058355,0.899,0.564,1.6741308083839e-164,8,"Solyc05g053780"
"2524",8.3713601505715e-256,0.962832391976453,0.981,0.816,1.81675257987703e-251,8,"Solyc08g083120"
"2525",6.56122938460595e-238,0.961850413730912,0.974,0.767,1.42391800104718e-233,8,"Solyc09g007350"
"2526",1.49715870389876e-287,0.959267170514794,0.988,0.888,3.24913381920108e-283,8,"Solyc01g068530"
"2527",0,0.957821475432699,0.649,0.173,0,8,"Solyc03g095970"
"2528",3.29255686985435e-249,0.955981746918722,0.987,0.839,7.14550691895791e-245,8,"Solyc03g115360"
"2529",5.62508795594213e-220,0.953578060795337,0.944,0.644,1.22075658819856e-215,8,"Solyc01g008090"
"2530",3.27113274699095e-264,0.95268432044154,0.981,0.777,7.09901228751977e-260,8,"Solyc06g083180"
"2531",0,0.952588594002134,0.577,0.08,0,8,"Solyc04g082380"
"2532",5.97067791208481e-210,0.952310141396942,0.923,0.596,1.29575652048065e-205,8,"Solyc06g075180"
"2533",2.02030448045133e-224,0.952165449709878,0.955,0.666,4.38446478347548e-220,8,"Solyc07g043360"
"2534",6.06004355910237e-262,0.949619337387768,0.978,0.825,1.3151506531964e-257,8,"Solyc10g052660"
"2535",1.30817633151524e-227,0.944169899617054,0.951,0.637,2.83900427465438e-223,8,"Solyc08g061843"
"2536",3.39168433276877e-198,0.942014629796093,0.908,0.557,7.36063333897479e-194,8,"Solyc10g086510"
"2537",6.43664744625444e-223,0.940644373169637,0.968,0.747,1.39688122878614e-218,8,"Solyc02g070570"
"2538",2.84323074412095e-254,0.937938605259236,0.993,0.842,6.17037936089128e-250,8,"Solyc12g008720"
"2539",1.22263240528039e-266,0.93421881808248,0.995,0.905,2.65335684593951e-262,8,"Solyc05g008010"
"2540",5.83133547693274e-278,0.929815768412531,0.991,0.874,1.26551642520394e-273,8,"Solyc09g010100"
"2541",1.24340991476867e-218,0.929092876316762,0.902,0.496,2.69844819703096e-214,8,"Solyc06g007570"
"2542",0,0.927785182514375,0.538,0.034,0,8,"Solyc01g108670"
"2543",5.11700756249695e-221,0.92585274709446,0.973,0.778,1.11049298121309e-216,8,"Solyc09g005720"
"2544",5.59655750656251e-205,0.921825118796125,0.877,0.444,1.2145649100742e-200,8,"Solyc08g014610"
"2545",5.17343608556025e-247,0.92010167800147,0.977,0.758,1.12273909928829e-242,8,"Solyc06g071530"
"2546",1.70590794754774e-249,0.919177871332339,0.984,0.833,3.7021614277681e-245,8,"Solyc05g055640"
"2547",1.09500299876383e-244,0.918871276560235,0.98,0.845,2.37637550791726e-240,8,"Solyc12g042080"
"2548",0,0.917370406609526,0.412,0.02,0,8,"Solyc01g103070"
"2549",5.86916052477107e-207,0.910925033936672,0.94,0.643,1.27372521708582e-202,8,"Solyc06g073300"
"2550",1.57310366866092e-246,0.90643507886939,0.988,0.853,3.41394958172793e-242,8,"Solyc06g071720"
"2551",1.08747510393744e-252,0.901299338814895,0.985,0.853,2.36003847056503e-248,8,"Solyc07g008720"
"2552",5.20449655258968e-226,0.900948686612434,0.935,0.566,1.12947984184301e-221,8,"Solyc11g006690"
"2553",2.30897018322196e-250,0.900379489260359,0.978,0.834,5.01092709162829e-246,8,"Solyc01g096290"
